folio,fecha,planta,centro_costo,concepto,monto,cargado_en
CUA-202501-003172,2025-01-11,Cuautitlán,Sistemas,Flete de importación,"2.719,25",2026-07-01
HER-202501-000013,2025-01-11,Hermosillo,Mantenimiento,Mantenimiento preventivo,"7.509,25",2026-07-01
HER-202501-000040,2025-01-11,Hermosillo,Energía,Flete de importación,"7.854,50",2026-07-01
HER-202501-000067,2025-01-11,Hermosillo,Fletes,Nómina de apoyo,"2.940,25",2026-07-01
HER-202501-000094,2025-01-11,Hermosillo,Refacciones,Reparación correctiva,"4.729,25",2026-07-01
HER-202501-000121,2025-01-11,Hermosillo,  CALIDAD ,Mantenimiento preventivo,"1.428,00",2026-07-01
HER-202501-000148,2025-01-11,Hermosillo,Sistemas,Flete de importación,"2.574,25",2026-07-01
IRA-202501-009085,2025-01-11,Irapuato,Mantenimiento,Mantenimiento preventivo,"5.328,00",2026-07-01
IRA-202501-009112,2025-01-11,Irapuato,Energía,Flete de importación,"5.178,50",2026-07-01
IRA-202501-009139,2025-01-11,Irapuato,Fletes,Nómina de apoyo,"1.731,00",2026-07-01
IRA-202501-009166,2025-01-11,Irapuato,refacciones,Reparación correctiva,"3.357,25",2026-07-01
IRA-202501-009193,2025-01-11,Irapuato,Calidad,Mantenimiento preventivo,"1.029,50",2026-07-01
IRA-202501-009220,2025-01-11,Irapuato,Sistemas,Flete de importación,"1.687,75",2026-07-01
CHI-202501-006065,2025-01-12,Chihuahua,Mantenimiento,Servicio externo,"6.766,75",2026-07-01
CHI-202501-006092,2025-01-12,Chihuahua,Nómina Indirecta,Licencia de software,"9.428,50",2026-07-01
CHI-202501-006119,2025-01-12,Chihuahua,Fletes,Renta de montacargas,"4.573,50",2026-07-01
CHI-202501-006146,2025-01-12,Chihuahua,  REFACCIONES ,Consumo eléctrico,"6.606,25",2026-07-01
CHI-202501-006173,2025-01-12,Chihuahua,Calidad,Servicio externo,"2.675,00",2026-07-01
CHI-202501-006200,2025-01-12,Chihuahua,Sistemas,Licencia de software,"2.802,25",2026-07-01
CUA-202501-003041,2025-01-12,Cuautitlán,mantenimiento,Servicio externo,"5.196,00",2026-07-01
CUA-202501-003068,2025-01-12,Cuautitlán,Nómina Indirecta,Licencia de software,"7.463,00",2026-07-01
CUA-202501-003095,2025-01-12,Cuautitlán,Fletes,Renta de montacargas,"2.744,75",2026-07-01
CUA-202501-003122,2025-01-12,Cuautitlán,Refacciones,Consumo eléctrico,"5.817,00",2026-07-01
CUA-202501-003149,2025-01-12,Cuautitlán,Calidad,Servicio externo,"3.708,50",2026-07-01
CUA-202501-003176,2025-01-12,Cuautitlán,Sistemas ,Licencia de software,"2.112,50",2026-07-01
HER-202501-000017,2025-01-12,Hermosillo,Mantenimiento,Servicio externo,"4.200,00",2026-07-01
HER-202501-000044,2025-01-12,Hermosillo,Nómina Indirecta,Licencia de software,"5.932,75",2026-07-01
HER-202501-000071,2025-01-12,Hermosillo,  FLETES ,Renta de montacargas,"4.001,00",2026-07-01
HER-202501-000098,2025-01-12,Hermosillo,Refacciones,Consumo eléctrico,"4.692,50",2026-07-01
HER-202501-000125,2025-01-12,Hermosillo,Calidad,Servicio externo,"2.409,75",2026-07-01
HER-202501-000152,2025-01-12,Hermosillo,Sistemas,Licencia de software,"2.553,75",2026-07-01
IRA-202501-009089,2025-01-12,Irapuato,Mantenimiento,Servicio externo,"5.512,25",2026-07-01
IRA-202501-009116,2025-01-12,Irapuato,nómina indirecta,Licencia de software,"5.000,00",2026-07-01
IRA-202501-009143,2025-01-12,Irapuato,Fletes,Renta de montacargas,"2.652,25",2026-07-01
IRA-202501-009170,2025-01-12,Irapuato,Refacciones,Consumo eléctrico,"3.505,50",2026-07-01
IRA-202501-009197,2025-01-12,Irapuato,Calidad,Servicio externo,"1.036,00",2026-07-01
IRA-202501-009224,2025-01-12,Irapuato,Sistemas,Licencia de software,"2.040,50",2026-07-01
CHI-202501-006069,2025-01-13,Chihuahua,Mantenimiento,Equipo de protección,"6.264,00",2026-07-01
CHI-202501-006096,2025-01-13,Chihuahua,  NÓMINA INDIRECTA ,Refacción prensa,"9.053,25",2026-07-01
CHI-202501-006123,2025-01-13,Chihuahua,Fletes,Flete nacional,"2.467,50",2026-07-01
CHI-202501-006150,2025-01-13,Chihuahua,Refacciones,Calibración de equipo,"6.564,00",2026-07-01
CHI-202501-006177,2025-01-13,Chihuahua,Seguridad,Equipo de protección,"2.153,50",2026-07-01
CHI-202501-006204,2025-01-13,Chihuahua,Sistemas,Refacción prensa,"2.315,25",2026-07-01
CUA-202501-003045,2025-01-13,Cuautitlán,Mantenimiento,Equipo de protección,"6.163,25",2026-07-01
CUA-202501-003072,2025-01-13,Cuautitlán,Nómina Indirecta,Refacción prensa,"8.293,25",2026-07-01
CUA-202501-003099,2025-01-13,Cuautitlán,Fletes,Flete nacional,"2.940,00",2026-07-01
CUA-202501-003126,2025-01-13,Cuautitlán,Refacciones ,Calibración de equipo,"5.532,50",2026-07-01
CUA-202501-003153,2025-01-13,Cuautitlán,Seguridad,Equipo de protección,"2.152,25",2026-07-01
CUA-202501-003180,2025-01-13,Cuautitlán,Sistemas,Refacción prensa,"2.048,50",2026-07-01
HER-202501-000021,2025-01-13,Hermosillo,  MANTENIMIENTO ,Equipo de protección,"4.460,50",2026-07-01
HER-202501-000048,2025-01-13,Hermosillo,Nómina Indirecta,Refacción prensa,"6.474,00",2026-07-01
HER-202501-000075,2025-01-13,Hermosillo,Fletes,Flete nacional,"3.492,25",2026-07-01
HER-202501-000102,2025-01-13,Hermosillo,Refacciones,Calibración de equipo,"5.257,75",2026-07-01
HER-202501-000129,2025-01-13,Hermosillo,Seguridad,Equipo de protección,"1.337,50",2026-07-01
HER-202501-000156,2025-01-13,Hermosillo, Sistemas,Refacción prensa,"2.658,50",2026-07-01
IRA-202501-009093,2025-01-13,Irapuato,Mantenimiento,Equipo de protección,"5.516,75",2026-07-01
IRA-202501-009120,2025-01-13,Irapuato,Nómina Indirecta,Refacción prensa,"6.009,50",2026-07-01
IRA-202501-009147,2025-01-13,Irapuato,Fletes,Flete nacional,"1.973,75",2026-07-01
IRA-202501-009174,2025-01-13,Irapuato,Refacciones,Calibración de equipo,"3.529,50",2026-07-01
IRA-202501-009201,2025-01-13,Irapuato,Seguridad ,Equipo de protección,"1.270,50",2026-07-01
IRA-202501-009228,2025-01-13,Irapuato,Sistemas,Refacción prensa,"1.945,75",2026-07-01
CHI-202501-006073,2025-01-14,Chihuahua,Energía,Mantenimiento preventivo,"4.359,25",2026-07-01
CHI-202501-006100,2025-01-14,Chihuahua,Nómina Indirecta,Flete de importación,"9.793,75",2026-07-01
CHI-202501-006127,2025-01-14,Chihuahua,Fletes,Nómina de apoyo,"2.469,50",2026-07-01
CHI-202501-006154,2025-01-14,Chihuahua,Calidad,Reparación correctiva,"3.766,75",2026-07-01
CHI-202501-006181,2025-01-14,Chihuahua, Seguridad,Mantenimiento preventivo,"1.732,00",2026-07-01
CHI-202501-006208,2025-01-14,Chihuahua,Sistemas,Flete de importación,"2.717,00",2026-07-01
CUA-202501-003049,2025-01-14,Cuautitlán,Energía,Mantenimiento preventivo,"4.425,25",2026-07-01
CUA-202501-003076,2025-01-14,Cuautitlán,Nómina Indirecta ,Flete de importación,"7.319,50",2026-07-01
CUA-202501-003103,2025-01-14,Cuautitlán,Fletes,Nómina de apoyo,"4.067,75",2026-07-01
CUA-202501-003130,2025-01-14,Cuautitlán,Calidad,Reparación correctiva,"6.307,75",2026-07-01
CUA-202501-003157,2025-01-14,Cuautitlán,Seguridad,Mantenimiento preventivo,"1.975,50",2026-07-01
CUA-202501-003184,2025-01-14,Cuautitlán,Sistemas,Flete de importación,"1.930,25",2026-07-01
HER-202501-000025,2025-01-14,Hermosillo,Energía,Mantenimiento preventivo,"3.806,00",2026-07-01
HER-202501-000052,2025-01-14,Hermosillo,Nómina Indirecta,Flete de importación,"6.461,50",2026-07-01
HER-202501-000079,2025-01-14,Hermosillo,Fletes,Nómina de apoyo,"2.820,75",2026-07-01
HER-202501-000106,2025-01-14,Hermosillo, Calidad,Reparación correctiva,"3.652,50",2026-07-01
HER-202501-000133,2025-01-14,Hermosillo,Seguridad,Mantenimiento preventivo,"1.413,50",2026-07-01
HER-202501-000160,2025-01-14,Hermosillo,Sistemas,Flete de importación,"2.006,25",2026-07-01
IRA-202501-009097,2025-01-14,Irapuato,Energía,Mantenimiento preventivo,"4.159,00",2026-07-01
IRA-202501-009124,2025-01-14,Irapuato,Nómina Indirecta,Flete de importación,"5.280,25",2026-07-01
IRA-202501-009151,2025-01-14,Irapuato,Fletes ,Nómina de apoyo,"2.933,25",2026-07-01
IRA-202501-009178,2025-01-14,Irapuato,Calidad,Reparación correctiva,"2.877,75",2026-07-01
IRA-202501-009205,2025-01-14,Irapuato,Seguridad,Mantenimiento preventivo,"1.403,00",2026-07-01
IRA-202501-009232,2025-01-14,Irapuato,Sistemas,Flete de importación,"1.582,25",2026-07-01
CHI-202501-006050,2025-01-15,Chihuahua,Mantenimiento,Consumo eléctrico,"10.042,00",2026-07-01
CHI-202501-006077,2025-01-15,Chihuahua,Energía,Servicio externo,"3.225,00",2026-07-01
CHI-202501-006104,2025-01-15,Chihuahua,Nómina Indirecta,Licencia de software,"9.423,25",2026-07-01
CHI-202501-006131,2025-01-15,Chihuahua, Fletes,Renta de montacargas,"4.691,75",2026-07-01
CHI-202501-006158,2025-01-15,Chihuahua,Calidad,Consumo eléctrico,"4.295,25",2026-07-01
CHI-202501-006185,2025-01-15,Chihuahua,Seguridad,Servicio externo,"2.248,25",2026-07-01
CHI-202501-006212,2025-01-15,Chihuahua,Sistemas,Licencia de software,"2.771,75",2026-07-01
CUA-202501-003026,2025-01-15,Cuautitlán,Mantenimiento ,Consumo eléctrico,"10.083,00",2026-07-01
CUA-202501-003053,2025-01-15,Cuautitlán,Energía,Servicio externo,"3.677,75",2026-07-01
CUA-202501-003080,2025-01-15,Cuautitlán,Nómina Indirecta,Licencia de software,"5.966,75",2026-07-01
CUA-202501-003107,2025-01-15,Cuautitlán,Fletes,Renta de montacargas,"3.790,75",2026-07-01
CUA-202501-003134,2025-01-15,Cuautitlán,Calidad,Consumo eléctrico,"6.951,50",2026-07-01
CUA-202501-003161,2025-01-15,Cuautitlán,SEGURIDAD,Servicio externo,"1.805,50",2026-07-01
CUA-202501-003188,2025-01-15,Cuautitlán,Sistemas,Licencia de software,"2.204,25",2026-07-01
HER-202501-000002,2025-01-15,Hermosillo,Mantenimiento,Consumo eléctrico,"9.240,75",2026-07-01
HER-202501-000029,2025-01-15,Hermosillo,Energía,Servicio externo,"4.981,25",2026-07-01
HER-202501-000056,2025-01-15,Hermosillo, Nómina Indirecta,Licencia de software,"6.503,50",2026-07-01
HER-202501-000083,2025-01-15,Hermosillo,Fletes,Renta de montacargas,"3.997,50",2026-07-01
HER-202501-000110,2025-01-15,Hermosillo,Calidad,Consumo eléctrico,"2.573,75",2026-07-01
HER-202501-000137,2025-01-15,Hermosillo,Seguridad,Servicio externo,"1.552,50",2026-07-01
HER-202501-000164,2025-01-15,Hermosillo,Sistemas,Licencia de software,"2.327,50",2026-07-01
IRA-202501-009074,2025-01-15,Irapuato,Mantenimiento,Consumo eléctrico,"9.134,50",2026-07-01
IRA-202501-009101,2025-01-15,Irapuato,Energía ,Servicio externo,"3.238,75",2026-07-01
IRA-202501-009128,2025-01-15,Irapuato,Nómina Indirecta,Licencia de software,"4.962,25",2026-07-01
IRA-202501-009155,2025-01-15,Irapuato,Fletes,Renta de montacargas,"2.311,75",2026-07-01
IRA-202501-009182,2025-01-15,Irapuato,Calidad,Consumo eléctrico,"2.972,25",2026-07-01
IRA-202501-009209,2025-01-15,Irapuato,Seguridad,Servicio externo,"1.592,00",2026-07-01
IRA-202501-009236,2025-01-15,Irapuato,SISTEMAS,Licencia de software,"1.943,00",2026-07-01
CHI-202501-006054,2025-01-16,Chihuahua,Mantenimiento,Calibración de equipo,"12.098,00",2026-07-01
CHI-202501-006081,2025-01-16,Chihuahua, Energía,Equipo de protección,"5.759,50",2026-07-01
CHI-202501-006108,2025-01-16,Chihuahua,Nómina Indirecta,Refacción prensa,"7.987,00",2026-07-01
CHI-202501-006135,2025-01-16,Chihuahua,Refacciones,Flete nacional,"3.367,25",2026-07-01
CHI-202501-006162,2025-01-16,Chihuahua,Calidad,Calibración de equipo,"3.462,00",2026-07-01
CHI-202501-006189,2025-01-16,Chihuahua,Seguridad,Equipo de protección,"2.471,25",2026-07-01
CHI-202501-006216,2025-01-16,Chihuahua,sistemas,Refacción prensa,"2.211,75",2026-07-01
CUA-202501-003030,2025-01-16,Cuautitlán,Mantenimiento,Calibración de equipo,"8.247,00",2026-07-01
CUA-202501-003057,2025-01-16,Cuautitlán,Energía,Equipo de protección,"3.497,50",2026-07-01
CUA-202501-003084,2025-01-16,Cuautitlán,Nómina Indirecta,Refacción prensa,"7.085,00",2026-07-01
CUA-202501-003111,2025-01-16,Cuautitlán,REFACCIONES,Flete nacional,"3.152,75",2026-07-01
CUA-202501-003138,2025-01-16,Cuautitlán,Calidad,Calibración de equipo,"6.012,50",2026-07-01
CUA-202501-003165,2025-01-16,Cuautitlán,Seguridad,Equipo de protección,"1.840,75",2026-07-01
CUA-202501-003192,2025-01-16,Cuautitlán,Sistemas,Refacción prensa,"1.929,00",2026-07-01
HER-202501-000006,2025-01-16,Hermosillo, Mantenimiento,Calibración de equipo,"9.916,75",2026-07-01
HER-202501-000033,2025-01-16,Hermosillo,Energía,Equipo de protección,"3.333,00",2026-07-01
HER-202501-000060,2025-01-16,Hermosillo,Nómina Indirecta,Refacción prensa,"6.564,50",2026-07-01
HER-202501-000087,2025-01-16,Hermosillo,Refacciones,Flete nacional,"3.446,50",2026-07-01
HER-202501-000114,2025-01-16,Hermosillo,Calidad,Calibración de equipo,"2.578,25",2026-07-01
HER-202501-000141,2025-01-16,Hermosillo,seguridad,Equipo de protección,"1.328,50",2026-07-01
HER-202501-000168,2025-01-16,Hermosillo,Sistemas,Refacción prensa,"1.925,50",2026-07-01
IRA-202501-009078,2025-01-16,Irapuato,Mantenimiento,Calibración de equipo,"8.088,00",2026-07-01
IRA-202501-009105,2025-01-16,Irapuato,Energía,Equipo de protección,"2.574,50",2026-07-01
IRA-202501-009132,2025-01-16,Irapuato,Nómina Indirecta,Refacción prensa,"6.567,75",2026-07-01
IRA-202501-009159,2025-01-16,Irapuato,Refacciones,Flete nacional,"1.798,00",2026-07-01
IRA-202501-009186,2025-01-16,Irapuato,CALIDAD,Calibración de equipo,"2.727,25",2026-07-01
IRA-202501-009213,2025-01-16,Irapuato,Seguridad,Equipo de protección,"1.638,25",2026-07-01
IRA-202501-009240,2025-01-16,Irapuato,Sistemas,Refacción prensa,"1.493,50",2026-07-01
CHI-202501-006058,2025-01-17,Chihuahua,Mantenimiento,Reparación correctiva,"9.149,50",2026-07-01
CHI-202501-006085,2025-01-17,Chihuahua,Energía,Mantenimiento preventivo,"6.017,25",2026-07-01
CHI-202501-006112,2025-01-17,Chihuahua,Fletes,Flete de importación,"6.375,75",2026-07-01
CHI-202501-006139,2025-01-17,Chihuahua,Refacciones,Nómina de apoyo,"4.509,25",2026-07-01
CHI-202501-006166,2025-01-17,Chihuahua,calidad,Reparación correctiva,"3.232,75",2026-07-01
CHI-202501-006193,2025-01-17,Chihuahua,Seguridad,Mantenimiento preventivo,"1.833,00",2026-07-01
CUA-202501-003034,2025-01-17,Cuautitlán,Mantenimiento,Reparación correctiva,"9.799,75",2026-07-01
CUA-202501-003061,2025-01-17,Cuautitlán,ENERGÍA,Mantenimiento preventivo,"3.410,50",2026-07-01
CUA-202501-003088,2025-01-17,Cuautitlán,Fletes,Flete de importación,"4.654,75",2026-07-01
CUA-202501-003115,2025-01-17,Cuautitlán,Refacciones,Nómina de apoyo,"2.936,75",2026-07-01
CUA-202501-003142,2025-01-17,Cuautitlán,Calidad,Reparación correctiva,"6.633,75",2026-07-01
CUA-202501-003169,2025-01-17,Cuautitlán,Seguridad,Mantenimiento preventivo,"2.398,25",2026-07-01
HER-202501-000010,2025-01-17,Hermosillo,Mantenimiento,Reparación correctiva,"10.496,50",2026-07-01
HER-202501-000037,2025-01-17,Hermosillo,Energía,Mantenimiento preventivo,"3.226,50",2026-07-01
HER-202501-000064,2025-01-17,Hermosillo,Fletes,Flete de importación,"6.121,00",2026-07-01
HER-202501-000091,2025-01-17,Hermosillo,refacciones,Nómina de apoyo,"2.550,75",2026-07-01
HER-202501-000118,2025-01-17,Hermosillo,Calidad,Reparación correctiva,"3.661,25",2026-07-01
HER-202501-000145,2025-01-17,Hermosillo,Seguridad,Mantenimiento preventivo,"2.095,00",2026-07-01
IRA-202501-009082,2025-01-17,Irapuato,Mantenimiento,Reparación correctiva,"8.307,50",2026-07-01
IRA-202501-009109,2025-01-17,Irapuato,Energía,Mantenimiento preventivo,"2.509,25",2026-07-01
IRA-202501-009136,2025-01-17,Irapuato,FLETES,Flete de importación,"3.846,50",2026-07-01
IRA-202501-009163,2025-01-17,Irapuato,Refacciones,Nómina de apoyo,"2.173,25",2026-07-01
IRA-202501-009190,2025-01-17,Irapuato,Calidad,Reparación correctiva,"2.756,75",2026-07-01
IRA-202501-009217,2025-01-17,Irapuato,Seguridad,Mantenimiento preventivo,"1.906,25",2026-07-01
CHI-202501-006062,2025-01-18,Chihuahua,Mantenimiento,Consumo eléctrico,"11.632,00",2026-07-01
CHI-202501-006089,2025-01-18,Chihuahua,Energía,Servicio externo,"3.605,50",2026-07-01
CHI-202501-006116,2025-01-18,Chihuahua,fletes,Licencia de software,"6.151,50",2026-07-01
CHI-202501-006143,2025-01-18,Chihuahua,Refacciones,Renta de montacargas,"3.171,25",2026-07-01
CHI-202501-006170,2025-01-18,Chihuahua,Calidad,Consumo eléctrico,"4.388,75",2026-07-01
CHI-202501-006197,2025-01-18,Chihuahua,Sistemas,Servicio externo,"1.289,25",2026-07-01
CUA-202501-003038,2025-01-18,Cuautitlán,Mantenimiento,Consumo eléctrico,"11.547,75",2026-07-01
CUA-202501-003065,2025-01-18,Cuautitlán,Energía,Servicio externo,"2.947,75",2026-07-01
CUA-202501-003092,2025-01-18,Cuautitlán,Fletes,Licencia de software,"6.022,50",2026-07-01
CUA-202501-003119,2025-01-18,Cuautitlán,Refacciones,Renta de montacargas,"3.141,00",2026-07-01
CUA-202501-003146,2025-01-18,Cuautitlán,  CALIDAD ,Consumo eléctrico,"5.200,25",2026-07-01
CUA-202501-003173,2025-01-18,Cuautitlán,Sistemas,Servicio externo,"1.140,25",2026-07-01
HER-202501-000014,2025-01-18,Hermosillo,Mantenimiento,Consumo eléctrico,"8.839,00",2026-07-01
HER-202501-000041,2025-01-18,Hermosillo,energía,Servicio externo,"2.890,50",2026-07-01
HER-202501-000068,2025-01-18,Hermosillo,Fletes,Licencia de software,"5.064,00",2026-07-01
HER-202501-000095,2025-01-18,Hermosillo,Refacciones,Renta de montacargas,"3.231,75",2026-07-01
HER-202501-000122,2025-01-18,Hermosillo,Calidad,Consumo eléctrico,"3.395,00",2026-07-01
HER-202501-000149,2025-01-18,Hermosillo,Sistemas,Servicio externo,"1.276,25",2026-07-01
IRA-202501-009086,2025-01-18,Irapuato,MANTENIMIENTO,Consumo eléctrico,"8.967,00",2026-07-01
IRA-202501-009113,2025-01-18,Irapuato,Energía,Servicio externo,"3.453,00",2026-07-01
IRA-202501-009140,2025-01-18,Irapuato,Fletes,Licencia de software,"4.637,00",2026-07-01
IRA-202501-009167,2025-01-18,Irapuato,Refacciones,Renta de montacargas,"2.938,25",2026-07-01
IRA-202501-009194,2025-01-18,Irapuato,Calidad,Consumo eléctrico,"2.558,00",2026-07-01
IRA-202501-009221,2025-01-18,Irapuato,  SISTEMAS ,Servicio externo,"1.302,25",2026-07-01
CHI-202501-006066,2025-01-19,Chihuahua,mantenimiento,Calibración de equipo,"13.279,75",2026-07-01
CHI-202501-006093,2025-01-19,Chihuahua,Nómina Indirecta,Equipo de protección,"3.634,00",2026-07-01
CHI-202501-006120,2025-01-19,Chihuahua,Fletes,Refacción prensa,"6.335,75",2026-07-01
CHI-202501-006147,2025-01-19,Chihuahua,Refacciones,Flete nacional,"2.559,25",2026-07-01
CHI-202501-006174,2025-01-19,Chihuahua,Calidad,Calibración de equipo,"2.954,50",2026-07-01
CHI-202501-006201,2025-01-19,Chihuahua,Sistemas ,Equipo de protección,"1.617,75",2026-07-01
CUA-202501-003042,2025-01-19,Cuautitlán,Mantenimiento,Calibración de equipo,"11.415,00",2026-07-01
CUA-202501-003069,2025-01-19,Cuautitlán,Nómina Indirecta,Equipo de protección,"4.001,00",2026-07-01
CUA-202501-003096,2025-01-19,Cuautitlán,  FLETES ,Refacción prensa,"6.201,00",2026-07-01
CUA-202501-003123,2025-01-19,Cuautitlán,Refacciones,Flete nacional,"2.084,50",2026-07-01
CUA-202501-003150,2025-01-19,Cuautitlán,Calidad,Calibración de equipo,"4.703,00",2026-07-01
CUA-202501-003177,2025-01-19,Cuautitlán,Sistemas,Equipo de protección,"1.747,00",2026-07-01
HER-202501-000018,2025-01-19,Hermosillo,Mantenimiento,Calibración de equipo,"8.381,25",2026-07-01
HER-202501-000045,2025-01-19,Hermosillo,Nómina Indirecta,Equipo de protección,"5.319,75",2026-07-01
HER-202501-000072,2025-01-19,Hermosillo,Fletes,Refacción prensa,"4.259,75",2026-07-01
HER-202501-000099,2025-01-19,Hermosillo,Refacciones,Flete nacional,"3.268,50",2026-07-01
HER-202501-000126,2025-01-19,Hermosillo,Calidad ,Calibración de equipo,"2.540,25",2026-07-01
HER-202501-000153,2025-01-19,Hermosillo,Sistemas,Equipo de protección,"1.296,75",2026-07-01
IRA-202501-009090,2025-01-19,Irapuato,Mantenimiento,Calibración de equipo,"8.726,50",2026-07-01
IRA-202501-009117,2025-01-19,Irapuato,Nómina Indirecta,Equipo de protección,"4.126,50",2026-07-01
IRA-202501-009144,2025-01-19,Irapuato,Fletes,Refacción prensa,"3.347,50",2026-07-01
IRA-202501-009171,2025-01-19,Irapuato,  REFACCIONES ,Flete nacional,"2.790,00",2026-07-01
IRA-202501-009198,2025-01-19,Irapuato,Calidad,Calibración de equipo,"1.990,50",2026-07-01
IRA-202501-009225,2025-01-19,Irapuato,Sistemas,Equipo de protección,"949,50",2026-07-01
CHI-202501-006070,2025-01-20,Chihuahua,Energía,Reparación correctiva,"6.870,50",2026-07-01
CHI-202501-006097,2025-01-20,Chihuahua,Nómina Indirecta,Mantenimiento preventivo,"4.009,25",2026-07-01
CHI-202501-006124,2025-01-20,Chihuahua,Fletes,Flete de importación,"4.898,25",2026-07-01
